Format Version,1.23,Take Name,Planes_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-05-03 03.43.57.867 PM,Capture Start Frame,84322,Total Frames in Take,1243,Total Exported Frames,1243,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
522,4.349000,-4064.729248,2059.547852,-1901.000000,-4155.750000,2070.996338,-1909.965088,-4082.302490,2070.875977,-1773.737183,-4149.449219,2081.168213,-1784.816284,,,,,,,,,,-3476.388428,634.185425,393.126923,-3063.011230,1877.548950,593.770142,-2855.380127,638.093567,-848.778076,-2456.177979,1877.002319,-658.816711,-6638.439453,254.282562,35.710754,-5234.361816,1100.052490,-53.197048,-4302.145996,1102.057617,-106.212616,-4156.300293,1288.471558,-4265.099121,-3632.240723,21.656181,-3739.579590,-2926.383545,1238.433960,-3389.924561,-3639.803955,200.806213,2684.520508,-5698.573242,3665.648926,-3627.967285,1705.010620,380.829224,370.605591,,,,,,,,,,-3026.159424,13.600944,-2352.299316,-2910.357178,1845.092773,-2396.539795,-2579.358154,11.231584,-1229.922241,-2477.867676,1845.061401,-1275.979492
523,4.358000,-4064.732178,2059.535156,-1901.001953,-4155.733398,2070.991943,-1909.961914,-4082.305420,2070.861572,-1773.721924,-4149.438477,2081.143311,-1784.822021,,,,,,,,,,-3476.369873,634.168701,393.133423,-3062.620605,1876.680054,593.814392,-2855.371338,638.085449,-848.782593,-2456.177246,1876.995728,-658.807007,-6638.438965,254.311798,35.736526,-5234.350098,1100.050415,-53.190632,-4302.136230,1102.041870,-106.203461,-4156.308594,1288.484009,-4265.086914,-3632.246338,21.678398,-3739.606445,-2926.386475,1238.425659,-3389.965820,-3639.824219,200.818954,2684.584717,,,,1703.494873,381.995026,370.633240,,,,,,,,,,-3026.171875,13.601198,-2352.306152,-2910.348389,1845.081299,-2396.540527,-2579.363770,11.233835,-1229.965454,-2477.866211,1845.019653,-1275.985107
524,4.366000,-4064.726318,2059.546631,-1900.999390,-4155.744141,2071.011963,-1909.975708,-4082.309326,2070.877686,-1773.733276,-4149.442871,2081.158691,-1784.828735,,,,,,,,,,-3476.370605,634.197266,393.130707,-3062.597168,1876.648315,593.807739,-2855.361084,638.099670,-848.776855,-2456.168701,1877.015259,-658.830627,-6638.421387,254.300110,35.753521,-5234.355957,1100.067139,-53.195488,-4302.123047,1102.078369,-106.191605,-4156.317383,1288.486328,-4265.107910,-3632.240723,21.656109,-3739.636230,-2926.395264,1238.450684,-3389.965088,-3639.823242,200.757828,2684.573486,-5698.581055,3665.649902,-3627.977783,1704.981323,380.950836,370.628662,,,,,,,,,,-3026.168945,13.605000,-2352.295166,-2910.352783,1845.114258,-2396.533203,-2579.349609,11.239291,-1229.948242,-2477.870850,1845.036621,-1275.977051
525,4.375000,-4064.738281,2059.557373,-1901.000610,-4155.747070,2071.005127,-1909.960449,-4082.307861,2070.880859,-1773.727173,-4149.444824,2081.202881,-1784.825928,-4156.318359,1288.476929,-4265.100586,-3632.248535,21.701050,-3739.592773,-2928.474609,1236.854492,-3394.270020,-3476.375488,634.210449,393.122009,-3062.604492,1876.653076,593.812195,-2855.369141,638.120178,-848.764893,-2456.164795,1877.024902,-658.828613,-6638.430664,254.312485,35.741051,-5234.347656,1100.066772,-53.194099,-4302.126953,1102.086548,-106.184425,,,,,,,,,,-3639.828125,200.686813,2684.570557,,,,,,,,,,,,,,,,-3026.176758,13.604799,-2352.284180,-2910.355469,1845.130859,-2396.540283,-2579.345459,11.271040,-1229.956787,-2477.882324,1845.062378,-1275.972412
526,4.383000,-4064.745361,2059.551758,-1900.998047,-4155.751953,2070.983398,-1909.945190,-4082.315430,2070.864258,-1773.720215,-4149.454590,2081.160400,-1784.797729,,,,,,,,,,-3476.388184,634.177063,393.134705,-3063.036621,1877.617798,593.776001,-2855.375732,638.106079,-848.785706,-2456.176514,1877.005981,-658.801941,-6638.437012,254.274490,35.719547,-5234.353027,1100.052124,-53.207558,-4302.138184,1102.057739,-106.198250,-4156.278320,1288.519165,-4265.041016,-3632.225098,21.689295,-3739.579834,-2926.376465,1238.418823,-3389.942871,-3639.827881,200.763550,2684.558838,,,,1705.097900,380.844696,370.632690,,,,,,,,,,-3026.181641,13.586580,-2352.287354,-2910.350830,1845.111572,-2396.528809,-2579.324707,11.258938,-1229.933105,-2477.878906,1845.057739,-1275.965454
527,4.391000,-4064.760254,2059.544189,-1901.002930,-4155.761719,2070.985107,-1909.948486,-4082.316895,2070.850830,-1773.728027,-4149.457031,2081.116699,-1784.802246,,,,,,,,,,-3476.392822,634.169861,393.115692,-3062.646729,1876.711670,593.804016,-2855.375488,638.087341,-848.793213,-2456.177979,1876.989014,-658.814758,-6638.451172,254.280029,35.726028,-5234.359375,1100.042236,-53.206318,-4302.140625,1102.044556,-106.209084,-4156.324219,1288.432129,-4265.153320,-3632.229492,21.641327,-3739.644287,-2926.370117,1238.419922,-3389.969482,-3639.817627,200.815765,2684.556885,,,,1705.104736,380.843414,370.636108,,,,,,,,,,-3026.177979,13.604342,-2352.268799,-2910.354736,1845.093506,-2396.518066,-2579.373779,11.215166,-1229.956421,-2477.878418,1845.042236,-1275.965942
528,4.400000,-4064.743896,2059.549316,-1900.980347,-4155.749512,2070.990234,-1909.944702,-4082.310303,2070.859375,-1773.708130,-4149.448730,2081.166992,-1784.795898,,,,,,,,,,-3476.374023,634.199402,393.129181,-3063.026611,1877.697144,593.775818,-2855.378906,638.108765,-848.791321,-2456.162109,1877.007080,-658.809265,-6638.426758,254.317993,35.737244,-5234.354492,1100.059937,-53.195900,-4302.127930,1102.051758,-106.197502,-4156.305176,1288.514160,-4265.083496,-3632.263672,21.667673,-3739.622559,-2926.376953,1238.431396,-3389.961670,-3639.846680,200.772705,2684.579102,-5698.574219,3665.647949,-3627.976318,,,,,,,,,,,,,-3026.195068,13.596015,-2352.258057,-2910.347900,1845.097168,-2396.510986,-2579.386475,11.276248,-1229.955322,-2477.871826,1845.059814,-1275.949219
529,4.408000,-4064.734863,2059.561523,-1900.988525,-4155.751465,2071.011963,-1909.945923,-4082.316406,2070.881104,-1773.709717,-4149.452148,2081.204102,-1784.812012,,,,,,,,,,-3476.382080,634.212585,393.145447,-3063.043213,1877.728027,593.798218,-2855.359131,638.127380,-848.764160,-2456.618652,1878.716187,-659.572266,-6638.413574,254.331116,35.754326,-5234.351562,1100.075439,-53.185139,-4302.126953,1102.099121,-106.189613,-4156.325684,1288.480225,-4265.145508,-3632.242188,21.672026,-3739.613037,-2926.376953,1238.478882,-3389.927246,-3639.827637,200.719086,2684.558838,-5698.568359,3665.654297,-3627.974854,1704.386963,380.734650,370.323761,,,,,,,,,,-3026.180176,13.590277,-2352.260498,-2910.357178,1845.126587,-2396.514404,-2579.334961,11.296294,-1229.932129,-2477.869629,1845.078979,-1275.965698
530,4.416000,-4064.748779,2059.561279,-1900.999268,-4155.753418,2071.009521,-1909.939819,-4082.316895,2070.876953,-1773.734131,-4149.465820,2081.171143,-1784.799561,,,,,,,,,,-3476.381348,634.203125,393.127899,-3063.040771,1877.703735,593.782593,-2855.372803,638.096252,-848.781128,-2456.201416,1877.160400,-658.864441,-6638.437988,254.334778,35.747513,-5234.352539,1100.052856,-53.189388,-4302.137207,1102.048218,-106.199364,-4156.305664,1288.468384,-4265.107910,-3632.215576,21.679955,-3739.562988,-2926.354004,1238.485229,-3389.917725,-3639.814453,200.727325,2684.559570,,,,,,,,,,,,,,,,-3026.183350,13.607304,-2352.265381,-2910.350098,1845.099365,-2396.525146,-2579.350098,11.246417,-1229.931396,-2477.877686,1845.063232,-1275.972778
531,4.424000,-4064.765381,2059.556641,-1901.000732,-4155.773926,2070.990479,-1909.949585,-4082.323975,2070.865479,-1773.734497,-4149.473633,2081.125000,-1784.788330,,,,,,,,,,-3476.381836,634.161865,393.100555,-3062.658203,1876.785645,593.813660,-2855.374756,638.080811,-848.798462,-2456.172363,1877.003052,-658.819824,-6638.459473,254.305893,35.731651,-5234.356934,1100.036377,-53.204411,-4302.378418,1101.803345,-106.538979,-4156.302246,1288.501831,-4265.019043,-3632.238525,21.695993,-3739.554932,-2926.352783,1238.431763,-3389.940186,-3639.821289,200.799042,2684.564941,,,,,,,,,,,,,,,,-3026.172119,13.605986,-2352.261963,-2910.352051,1845.063721,-2396.542725,-2579.376709,11.235599,-1229.954102,-2477.873047,1845.029907,-1275.986694
532,4.433000,-4064.759766,2059.555176,-1900.987915,-4155.763672,2070.995605,-1909.956055,-4082.325928,2070.862061,-1773.720825,-4149.475586,2081.124268,-1784.780518,,,,,,,,,,-3476.383301,634.185181,393.117218,-3063.033447,1877.643677,593.774536,-2855.378174,638.113892,-848.775635,-2456.176270,1877.007080,-658.812744,-6638.448730,254.310730,35.732513,-5234.372559,1100.041138,-53.206623,-4302.157227,1102.019287,-106.225937,-4156.315430,1288.424927,-4265.149902,-3632.248047,21.708673,-3739.573242,-2926.356689,1238.443970,-3389.895752,-3639.816895,200.817856,2684.552246,,,,1705.079224,380.875824,370.614136,,,,,,,,,,-3026.183105,13.601382,-2352.267090,-2910.358398,1845.067993,-2396.517822,-2579.374512,11.250543,-1229.959717,-2477.875977,1845.034180,-1275.964478
533,4.441000,-4064.748779,2059.557129,-1900.965576,-4155.753418,2071.010986,-1909.935547,-4082.318359,2070.872314,-1773.701172,-4149.461914,2081.182373,-1784.785400,-4156.326172,1288.437256,-4265.165039,-3632.225830,21.679491,-3739.600342,-2928.469971,1236.766846,-3394.383301,-3476.378418,634.238708,393.141052,-3063.045654,1877.729004,593.792969,-2855.359375,638.128662,-848.754700,-2456.163574,1877.027222,-658.822632,-6638.419434,254.340088,35.738720,-5234.354492,1100.081299,-53.183796,-4302.130859,1102.082275,-106.199211,,,,,,,,,,-3639.797119,200.683853,2684.549072,-5698.552246,3665.624512,-3627.968506,1705.099854,380.880280,370.634857,,,,,,,,,,-3026.186279,13.612745,-2352.234131,-2910.350098,1845.071533,-2396.490479,-2579.355225,11.288428,-1229.930908,-2477.857666,1845.072388,-1275.947388
534,4.450000,-4064.765869,2059.565918,-1900.974487,-4155.753418,2071.012451,-1909.921631,-4082.325439,2070.881348,-1773.710327,-4149.476074,2081.190674,-1784.786499,,,,,,,,,,-3476.373535,634.201721,393.124756,-3063.049805,1877.732666,593.790710,-2855.372070,638.136658,-848.744141,-2456.160156,1877.046631,-658.821106,-6638.423828,254.326767,35.732586,-5234.351074,1100.066772,-53.183365,-4302.126465,1102.077759,-106.181984,-4156.311523,1288.473145,-4265.174805,-3632.209229,21.681477,-3739.586914,-2926.353271,1238.476562,-3389.915771,-3639.789795,200.646454,2684.582275,-5698.510254,3665.587891,-3627.959717,1705.079956,380.877014,370.647034,,,,,,,,,,-3026.179199,13.599052,-2352.239014,-2910.354736,1845.077271,-2396.481934,-2579.375000,11.290922,-1229.955078,-2477.861572,1845.070190,-1275.962891
535,4.458000,-4064.757812,2059.547363,-1900.969971,-4155.764648,2070.978027,-1909.927124,-4082.331543,2070.854736,-1773.719727,-4149.475098,2081.127441,-1784.779663,,,,,,,,,,-3476.361328,634.153564,393.101318,-3063.044189,1877.677734,593.773193,-2855.372070,638.082092,-848.759338,-2456.177002,1877.009277,-658.827637,-6638.450684,254.313553,35.738243,-5234.349609,1100.039307,-53.195309,-4302.132812,1102.030273,-106.206436,-4156.312988,1288.481323,-4265.048340,-3632.227051,21.685503,-3739.592285,-2926.401123,1238.465332,-3389.959961,-3639.796143,200.762833,2684.574463,,,,,,,,,,,,,,,,-3026.181152,13.596693,-2352.262695,-2910.360840,1845.050293,-2396.497559,-2579.348389,11.225457,-1229.909058,-2477.857666,1845.036987,-1275.979126
536,4.466000,-4064.773926,2059.550537,-1900.982788,-4155.770996,2070.986572,-1909.930176,-4082.333008,2070.844238,-1773.725464,-4149.485840,2081.115479,-1784.779419,-4156.305176,1288.486938,-4265.090820,-3632.241211,21.669458,-3739.627686,-2928.462158,1236.786377,-3394.375977,-3476.370850,634.166809,393.104034,-3062.652588,1876.740356,593.822937,-2855.377930,638.089600,-848.774353,-2456.180908,1877.010010,-658.822510,-6638.441895,254.293381,35.728954,-5234.365723,1100.032349,-53.205349,-4302.142090,1102.041138,-106.214630,,,,,,,,,,-3639.802734,200.800598,2684.569336,,,,,,,,,,,,,,,,-3026.187500,13.606649,-2352.266357,-2910.362549,1845.056030,-2396.498047,-2579.381592,11.227262,-1229.952515,-2477.872559,1845.030029,-1275.987183
537,4.474000,-4064.763428,2059.541992,-1900.966309,-4155.774414,2070.998291,-1909.931030,-4082.329834,2070.860596,-1773.720947,-4149.479492,2081.158691,-1784.795044,,,,,,,,,,-3476.385986,634.192627,393.117615,-3062.604492,1876.647217,593.811523,-2855.382324,638.113220,-848.772034,-2456.181641,1877.014526,-658.820129,-6638.432129,254.283340,35.730556,-5234.361816,1100.041504,-53.203976,-4302.125977,1102.076416,-106.201904,-4156.321289,1288.475342,-4265.097168,-3632.247559,21.654741,-3739.653320,-2926.410645,1238.433228,-3389.944824,-3639.804932,200.786209,2684.549072,-5698.549805,3665.632812,-3627.967285,1705.110596,380.860168,370.626770,,,,,,,,,,-3026.197021,13.632400,-2352.246094,-2910.362549,1845.095093,-2396.505127,-2579.356201,11.274396,-1229.934692,-2477.870850,1845.041016,-1275.966675
538,4.483000,-4064.761230,2059.545410,-1900.965576,-4155.763672,2071.025391,-1909.943481,-4082.328369,2070.856201,-1773.700317,-4149.463379,2081.188965,-1784.792480,-4156.341797,1288.422974,-4265.186523,-3632.260742,21.668167,-3739.640137,-2928.489014,1236.806396,-3394.330078,-3476.384766,634.217102,393.150513,-3063.018066,1877.693359,593.787598,-2855.375732,638.150085,-848.777588,-2456.161865,1877.018677,-658.819824,-6638.433105,254.319962,35.770313,-5234.350586,1100.071899,-53.179626,-4302.113770,1102.097168,-106.200996,,,,,,,,,,-3639.782471,200.742523,2684.509521,-5698.556641,3665.630859,-3627.975586,,,,,,,,,,,,,-3026.181152,13.630071,-2352.258545,-2910.360596,1845.104004,-2396.515869,-2579.345703,11.298637,-1229.951050,-2477.865723,1845.076660,-1275.961426
539,4.491000,-4064.756348,2059.555176,-1900.951416,-4155.764160,2071.015137,-1909.937012,-4082.330811,2070.872803,-1773.698486,-4149.479004,2081.182861,-1784.800171,-4156.343750,1288.435669,-4265.239258,-3632.252197,21.704050,-3739.567627,-2928.485840,1236.785767,-3394.311768,-3476.382080,634.194946,393.143585,-3063.027832,1877.695435,593.778687,-2855.377441,638.103088,-848.762939,-2456.309082,1877.770630,-659.370483,-6638.429199,254.319305,35.776539,-5234.362305,1100.059082,-53.179665,-4302.121582,1102.072632,-106.195633,,,,,,,,,,-3639.800537,200.742737,2684.579834,,,,,,,,,,,,,,,,-3026.179932,13.606421,-2352.252686,-2910.372070,1845.137085,-2396.523682,-2579.349121,11.247982,-1229.942383,-2477.859375,1845.063232,-1275.967896
540,4.500000,-4064.785400,2059.547607,-1900.958984,-4155.772461,2071.003174,-1909.929932,-4082.333984,2070.868652,-1773.702271,-4149.485352,2081.139893,-1784.782471,,,,,,,,,,-3476.381104,634.144470,393.119507,-3063.043701,1877.666748,593.778564,-2855.373779,638.073425,-848.774109,-2456.162354,1876.994263,-658.842957,-6638.451172,254.293976,35.762783,-5234.365723,1100.038452,-53.198971,-4302.134766,1102.027832,-106.211311,-4156.343750,1288.438843,-4265.195801,-3632.226074,21.701035,-3739.552002,-2926.389893,1238.440063,-3389.897461,-3639.838379,200.764008,2684.604248,,,,,,,,,,,,,,,,-3026.167236,13.628367,-2352.245605,-2910.353271,1845.082764,-2396.514160,-2579.372559,11.241712,-1229.942139,-2477.857178,1845.057739,-1275.979370
541,4.508000,-4064.776855,2059.545410,-1900.948486,-4155.791992,2070.999756,-1909.928345,-4082.339355,2070.878906,-1773.694702,-4149.487793,2081.141113,-1784.781250,-4156.315918,1288.483643,-4265.127441,-3632.228027,21.696693,-3739.563965,-2928.475098,1236.755005,-3394.412842,-3476.395996,634.163452,393.123169,-3063.045166,1877.671265,593.776611,-2855.364990,638.086182,-848.773438,-2456.318359,1877.805420,-659.370361,-6638.449219,254.261887,35.739120,-5234.372070,1100.029663,-53.200878,-4302.133789,1102.036377,-106.195854,,,,,,,,,,-3639.838135,200.800110,2684.591797,,,,1705.084839,380.889832,370.634125,,,,,,,,,,-3026.172852,13.603586,-2352.249023,-2910.365479,1845.123657,-2396.515869,-2579.381592,11.238770,-1229.953735,-2477.862061,1845.055786,-1275.976074
542,4.516000,-4064.773926,2059.553711,-1900.958862,-4155.780762,2070.996582,-1909.919800,-4082.341553,2070.866699,-1773.693848,-4149.489746,2081.177246,-1784.774658,,,,,,,,,,-3476.384277,634.180115,393.126892,-3063.044189,1877.693970,593.779724,-2855.361816,638.118835,-848.761536,-2456.181152,1877.083496,-658.889465,-6638.429199,254.304886,35.745594,-5234.354492,1100.054321,-53.198429,-4302.121094,1102.082886,-106.195290,-4156.317871,1288.480835,-4265.123047,-3632.247559,21.690584,-3739.613770,-2926.383057,1238.507690,-3389.891846,-3639.831055,200.763107,2684.543457,-5698.542969,3665.611572,-3627.957764,,,,,,,,,,,,,-3026.185547,13.635014,-2352.231445,-2910.369385,1845.143066,-2396.528809,-2579.356689,11.269056,-1229.955078,-2477.862793,1845.050293,-1275.949951
543,4.525000,-4064.614746,2059.609131,-1901.282715,-4155.772461,2071.000000,-1909.917358,-4082.334961,2070.860107,-1773.697144,-4149.485840,2081.184326,-1784.770874,,,,,,,,,,-3476.368164,634.190857,393.121185,-3063.031250,1877.700195,593.770386,-2855.354980,638.133606,-848.780945,-2456.146973,1877.014404,-658.852783,-6638.430664,254.346786,35.751175,-5234.348145,1100.071411,-53.190479,-4302.097168,1102.103149,-106.194420,-4156.320312,1288.435913,-4265.189941,-3632.236084,21.703175,-3739.585938,-2926.380127,1238.449341,-3389.977783,-3639.818359,200.712326,2684.525391,,,,1705.111938,380.883514,370.638763,,,,,,,,,,-3026.197998,13.624089,-2352.230469,-2910.362305,1845.083130,-2396.509766,-2579.376465,11.255897,-1229.958984,-2477.861572,1845.055908,-1275.962769
544,4.533000,-4064.602783,2059.608154,-1901.259399,-4155.788574,2070.998535,-1909.912354,-4082.344482,2070.857910,-1773.687622,-4149.495605,2081.187012,-1784.786011,,,,,,,,,,-3476.377197,634.183167,393.121155,-3063.038818,1877.689941,593.776245,-2855.369385,638.079956,-848.771057,-2456.157715,1877.010376,-658.835754,-6638.453125,254.343964,35.743694,-5234.356445,1100.059082,-53.190521,-4302.114258,1102.072266,-106.193512,-4156.322266,1288.456909,-4265.136719,-3632.240723,21.692610,-3739.561523,-2926.398926,1238.476929,-3389.978760,-3639.836914,200.752441,2684.563477,,,,1705.118286,380.872650,370.641022,,,,,,,,,,-3026.188721,13.601101,-2352.239502,-2910.377686,1845.100586,-2396.509033,-2579.385254,11.229985,-1229.944702,-2477.864990,1845.045044,-1275.953491
545,4.541000,-4064.769287,2059.567627,-1900.968628,-4155.790039,2070.997559,-1909.908325,-4082.344482,2070.865479,-1773.691895,-4149.492188,2081.139160,-1784.764160,,,,,,,,,,-3476.387695,634.165771,393.135712,-3063.055908,1877.664185,593.782166,-2855.361572,638.055420,-848.779419,-2456.155029,1877.018433,-658.826355,-6638.435547,254.307739,35.737206,-5234.360352,1100.020020,-53.191990,-4302.125000,1102.030640,-106.205536,-4156.309570,1288.469238,-4265.080566,-3632.257080,21.690603,-3739.589111,-2926.405762,1238.479858,-3389.921387,-3639.876221,200.851929,2684.583008,-5698.560059,3665.632324,-3627.963867,1705.102661,380.878876,370.633423,,,,,,,,,,-3026.176758,13.611025,-2352.252930,-2910.377686,1845.096191,-2396.524658,-2579.344971,11.221347,-1229.914429,-2477.860352,1845.057251,-1275.950806
546,4.549000,-4064.783691,2059.558105,-1900.940552,-4155.787109,2070.996826,-1909.907959,-4082.343018,2070.870117,-1773.684570,-4149.492676,2081.151123,-1784.774902,,,,,,,,,,-3476.400391,634.187195,393.138184,-3063.056885,1877.688110,593.791504,-2855.365234,638.091553,-848.779846,-2456.169678,1877.034424,-658.820129,-6638.425781,254.284500,35.737671,-5234.358398,1100.029053,-53.207050,-4302.129883,1102.039429,-106.211937,-4156.326172,1288.478760,-4265.112305,-3632.240234,21.690340,-3739.597412,-2926.366211,1238.487793,-3389.961914,-3639.858887,200.813065,2684.576416,-5698.559570,3665.630615,-3627.975586,1705.095703,380.837280,370.653259,,,,,,,,,,-3026.186523,13.626091,-2352.245117,-2910.364746,1845.112915,-2396.507568,-2579.359131,11.218658,-1229.926758,-2477.876709,1845.063232,-1275.937134
547,4.558000,-4064.783936,2059.569092,-1900.943481,-4155.782227,2071.005127,-1909.911621,-4082.346436,2070.867432,-1773.684204,-4149.492188,2081.186035,-1784.780762,,,,,,,,,,-3476.392822,634.193359,393.137238,-3062.599609,1876.672485,593.803589,-2855.367188,638.124084,-848.789551,-2456.144043,1877.031250,-658.848022,-6638.421387,254.310287,35.740005,-5234.353027,1100.061890,-53.200760,-4302.132324,1102.059692,-106.204849,-4156.313477,1288.469727,-4265.145020,-3632.273682,21.678726,-3739.644043,-2926.390869,1238.491943,-3389.919922,-3639.809814,200.711807,2684.530518,-5698.564453,3665.640869,-3627.974609,1705.104126,380.867004,370.653839,,,,,,,,,,-3026.175049,13.634143,-2352.249268,-2910.365234,1845.113281,-2396.538330,-2579.379883,11.200695,-1229.981445,-2477.862305,1845.060913,-1275.968994
